8302643	Pozzuoli Solfatara	29	40,827571	14,126162	8302643	Pozzuoli Solfatara	29		IT	1
8301777	Monti-Telti	29	40,829493	9,323104	8301777	Monti-Telti	29		IT	1
8300240	Napoli Mergellina	29	40,83146	14,218755	8300240	Napoli Mergellina	29		IT	1
8300037	Porto Torres	29	40,832884	8,396332	8300037	Porto Torres	29		IT	1
8302702	Solofra	29	40,834538	14,843909	8302702	Solofra	29		IT	1
8302631	Napoli Piazza Amedeo	29	40,837469	14,2336	8302631	Napoli Piazza Amede	29		IT	1
8302451	Altamura	29	40,837694	16,551766	8302451	Altamura	29		IT	1
8302216	Su Canale	29	40,838086	9,403992	8302216	Su Canale	29		IT	1
8302593	Montella	29	40,845166	15,032743	8302593	Montella	29		IT	1
8301012	Napoli Gianturco	29	40,845963	14,287266	8301012	Napoli Gianturco	29		IT	1
8302753	Napoli Montesanto	29	40,847006	14,24527	8302753	Napoli Montesanto	29		IT	1
8300241	Napoli Piazza Garibaldi	29	40,851051	14,273455	8300241	Napoli Piazza Garib	29		IT	1
8300276	Fasano	29	40,851551	17,385786	8300276	Fasano	29		IT	1
8300239	Napoli Centrale	29	40,852827	14,27307	8300239	Napoli Centrale	29		IT	1
8302632	Napoli Piazza Cavour	29	40,855312	14,255128	8302632	Napoli Piazza Cavou	29		IT	1
8302698	Serino	29	40,858855	14,860226	8302698	Serino	29		IT	1
8396003	NAPOLI	26	40,86079	14,257613	8396003	NAPOLI	26		IT	1
8302540	Forenza	29	40,866846	15,725376	8302540	Forenza	29		IT	1
8302505	Cassano Irpino	29	40,869218	15,031219	8302505	Cassano Irpino	29		IT	1
8302645	Quarto di Marano	29	40,871281	14,122609	8302645	Quarto di Marano	29		IT	1
8302610	Nusco	29	40,872268	15,095638	8302610	Nusco	29		IT	1
8302572	Lioni	29	40,875671	15,184886	8302572	Lioni	29		IT	1
8302594	Montemarano	29	40,900735	15,039499	8302594	Montemarano	29		IT	1
8302378	Casoria-Afragola	29	40,907733	14,298622	8302378	Casoria-Afragola	29		IT	1
8301396	Casalnuovo di Napoli	29	40,915544	14,35282	8301396	Casalnuovo di Napol	29		IT	1
8300563	Avellino	29	40,92114	14,820615	8300563	Avellino	29		IT	1
8302608	Nola	29	40,923449	14,525263	8302608	Nola	29		IT	1
8300452	Olbia	29	40,924975	9,498661	8300452	Olbia	29		IT	1
8302636	Poggiorsini	29	40,931827	16,262717	8302636	Poggiorsini	29		IT	1
8302552	Giugliano-Qualiano	29	40,934909	14,104279	8302552	Giugliano-Qualiano	29		IT	1
8300814	Acerra	29	40,939794	14,372882	8300814	Acerra	29		IT	1
