DEFAULT_LONG_NAME,GENERIC_LOCATION_CODE,LOCATION_TYPE_CODE,COUNTRY_CODE
Sarreguemines,8719361,29,FR
Sarreinsming,8719363,29,FR
Zetting,8719364,29,FR
Wittring,8719365,29,FR
Kalhausen,8719366,29,FR
Herbitzheim,8719367,29,FR
Sarralbe,8719371,29,FR
Lemberg (Moselle),8719381,29,FR
Bitche,8719382,29,FR
Bitche-Camp,8719383,29,FR
Longwy,8719400,29,FR
Montmédy,8719420,29,FR
Longuyon,8719427,29,FR
Audun-le-Roman,8719435,29,FR
Fontoy,8719436,29,FR
Audun-le-Tiche,8719455,29,FR
Strasbourg,8721202,29,FR
Strasbourg,8721202,29,FR
Vendenheim,8721211,29,FR
Brumath,8721213,29,FR
Mommenheim,8721214,29,FR
Saverne,8721222,29,FR
La Wantzenau,8721231,29,FR
Gambsheim,8721233,29,FR
Herrlisheim (Bas-Rhin),8721234,29,FR
Sessenheim,8721235,29,FR
Roeschwoog,8721240,29,FR
Roppenheim,8721241,29,FR
Seltz,8721243,29,FR
Lauterbourg,8721246,17,FR
Haguenau,8721305,29,FR
Pfaffenhoffen,8721313,29,FR
Obermodern,8721316,29,FR
Niederbronn-les-Bains,8721325,29,FR
Walbourg,8721340,29,FR
Wissembourg,8721347,29,FR
Bischwiller (Bas-Rhin),8721361,29,FR
Wingen-sur-Moder,8721374,29,FR
Ingwiller,8721378,29,FR
Wissembourg(fr),8721390,17,FR
Wissembourg(fr),8721390,17,FR
Sélestat,8721405,29,FR
Erstein,8721414,29,FR
Dambach-la-Ville,8721421,29,FR
Barr,8721424,29,FR
Obernai,8721428,29,FR
Entzheim Aeroport,8721452,29,FR
Molsheim,8721457,29,FR
Mutzig,8721458,29,FR
Schirmeck-la-Broque,8721469,29,FR
Rothau,8721472,29,FR
Saales,8721478,29,FR
Sarrebourg,8721501,29,FR
Lutzelbourg,8721516,29,FR
Berthelming,8721533,29,FR
Sarraltroff,8721535,29,FR
Wolfskirchen,8721542,29,FR
Bischtroff-sur-Sarre,8721543,29,FR
Sarre-Union,8721545,29,FR
Obermingen,8721563,29,FR
Diemeringen,8721566,29,FR
Tieffenbach-Struth,8721569,29,FR
Frohmuhl,8721569,29,FR
Lille Europe,8722326,29,FR
Bordeaux-Saint-Louis,8723531,29,FR
Lille,8724852,33,FR
Lyon,8724853,33,FR
Paris-Nord,8727100,29,FR
Crépy-en-Valois,8727159,29,FR
Senlis,8727166,29,FR
Villers-Cotterêts,8727173,29,FR
Soissons,8727181,29,FR
Creil,8727600,29,FR
Enghien-les-Bains,8727602,29,FR
Chantilly-Gouvieux,8727611,29,FR
Compiègne,8727669,29,FR
Noyon,8727678,29,FR
Dunkerque,8728100,29,FR
Croix L Allumette,8728105,29,FR
Calais-Fréthun,8728107,29,FR
Saint-Omer (Pas-de-Calais),8728144,29,FR
Lille Flandres,8728600,29,FR
Hellemes,8728606,29,FR
Haubourdin,8728609,29,FR
Armentières,8728614,29,FR
Hazebrouck,8728630,29,FR
Don-Sainghin,8728643,29,FR
Seclin,8728651,29,FR
Tourcoing,8728654,29,FR
Orchies,8728658,29,FR
Croix-Wasquehal,8728671,29,FR
Roubaix,8728673,29,FR
Pont-de-Bois,8728683,29,FR
Annapes,8728685,29,FR
Ascq,8728686,29,FR
Baisieux,8728687,17,FR
Blandain(fr)/Tourcoing(fr),8728691,17,FR
Blandain (fr)/Tourcoing (fr),8728691,17,FR
Lezennes,8728710,29,FR
Maubeuge,8729500,29,FR
Jeumont,8729501,29,FR
Jeumont(fr)/Quevy(fr),8729501,17,FR
Jeumont(fr),8729502,17,FR
Feignies,8729503,29,FR
Fourmies,8729504,29,FR
Hirson,8729506,29,FR
Le Cateau,8729522,29,FR
Sous-le-Bois,8729554,29,FR
Hautmont,8729556,29,FR
Aulnoye-Aymeries,8729560,29,FR
Landrecies,8729564,29,FR
Le Quesnoy,8729585,29,FR
Saint-Quentin,8729600,29,FR
Laon,8729601,29,FR
Vervins,8729612,29,FR
Busigny,8729624,29,FR
Bohain,8729626,29,FR
Tergnier,8729644,29,FR
Chauny,8729661,29,FR
Besancon FCTE TGV,8730086,29,FR
Issoudun,8730464,29,FR
Salies-de-Béarn,8730672,29,FR
Longueau,8731304,29,FR
Albert,8731307,29,FR
Saint-Just-en-Chaussée,8731327,29,FR
Clermont-de-l’Oise,8731330,29,FR
Montdidier,8731334,29,FR
Estrées-Saint-Denis,8731338,29,FR
Péronne-Flamicourt,8731341,29,FR
Chaulnes,8731347,29,FR
Ham (Somme),8731349,29,FR
Beauvais,8731351,29,FR
Saint-Omer-en-Chaussée,8731371,29,FR
Abancourt,8731375,29,FR
Amiens,8731387,29,FR
Rang-du-Fliers-Verton-Berck,8731705,29,FR
Etaples-le-Touquet,8731706,29,FR
Calais-Ville,8731726,33,FR
Abbeville,8731736,29,FR
Noyelles sur Mer,8731739,29,FR
Le Trépors-Mers,8731752,29,FR
Eu,8731753,29,FR
Boulogne-Ville,8731758,17,FR
Avignon TGV,8731896,29,FR
Futuroscope,8732409,29,FR
Velluire,8733417,29,FR
Krimmeri-Meinau,8733852,29,FR
Béthune,8734200,29,FR
Arras,8734201,29,FR
Bully-Grenay,8734210,29,FR
Saint-Pol-sur-Ternoise,8734233,29,FR
Valenciennes,8734300,29,FR
Saint-Amand-les-Eaux,8734310,29,FR
Denain,8734345,29,FR
Lourches,8734347,29,FR
Douai,8734500,29,FR
Billy-Montigny,8734514,29,FR
Hénin-Beaumont,8734515,29,FR
Dourges,8734516,29,FR
Libercourt,8734525,29,FR
Somain,8734531,29,FR
Cambrai,8734552,29,FR
Caudry,8734556,29,FR
Bagnoles-de-l’Orne,8735248,29,FR
Gisors,8738124,29,FR
Versailles-Rive-Droite,8738286,29,FR
Paris-Saint-Lazare,8738400,29,FR
Evreux-Normandie,8738700,29,FR
Bueil,8738709,29,FR
Conches,8738715,29,FR
Paris-Montparnasse,8739100,29,FR
Rambouillet,8739331,29,FR
Dreux,8739348,29,FR
Maintenon,8739413,29,FR
Nogen-le-Rotrou,8739429,29,FR
Courtalain St. Pellerin,8739449,29,FR
Le Mans,8739600,29,FR
Sablé,8739640,29,FR
Aubigné-Racan,8739657,29,FR
Château-du-Loir,8739660,29,FR
Rouen-Rive-Droite,8741101,29,FR
Elbeuf-Saint-Aubin,8741117,29,FR
Oissel,8741120,29,FR
Motteville,8741128,29,FR
Forges-les-Eaux,8741138,29,FR
Serqueux,8741147,29,FR
Saint-Valéry-en-Caux,8741165,29,FR
Le Havre,8741301,17,FR
Bréauté-Beuzeville,8741334,29,FR
Yvetot,8741338,29,FR
Fécamp,8741354,29,FR
Rolleville,8741374,29,FR
Dieppe-Ville,8741501,17,FR
Neufchâtel-en-Bray,8741509,29,FR
Glos-Montfort,8741534,29,FR
Vernon (Eure),8741560,29,FR
Saint-Pierre-du-Vauvray,8741564,29,FR
Louviers,8741585,29,FR
Val de Reuil,8741587,29,FR
Lancey,8741750,29,FR
Caen,8744400,29,FR
Bayeux,8744406,29,FR
Mézidon,8744420,29,FR
Coulibœuf,8744423,29,FR
Lisieux,8744426,29,FR
Bernay,8744429,29,FR
Serquigny,8744431,29,FR
Pont-l’Evêque,8744434,29,FR
Trouville-Deauville,8744437,29,FR
Houlgate,8744440,29,FR
Dives-Cabourg,8744441,29,FR
Argentan,8744453,29,FR
Surdon,8744456,29,FR
L’Aigle,8744463,29,FR
Alençon,8744471,29,FR
Cherbourg,8744487,29,FR
Saint-Lô,8744700,29,FR
Coutances,8744711,29,FR
Lison,8744721,29,FR
Carentan,8744724,29,FR
Valognes,8744728,29,FR
Folligny,8744764,29,FR
Granville,8744768,29,FR
Flers,8744800,29,FR
Briouze,8744808,29,FR
Vire,8744815,29,FR
Avranches,8744851,29,FR
Chamonix-Aiguille,8746208,29,FR
Rennes,8747100,29,FR
La Brohinière,8747109,29,FR
Redon,8747130,29,FR
Vitre,8747150,29,FR
Fougères,8747160,29,FR
Saint-Brieuc,8747300,29,FR
Broons,8747307,29,FR
Lamballe,8747310,29,FR
Plouaret,8747318,29,FR
Guingamp,8747320,29,FR
Lannion,8747322,29,FR
Loudéac,8747338,29,FR
Carhaix,8747350,29,FR
Port-de-Carhaix,8747376,29,FR
Paimpol,8747386,29,FR
Brest,8747400,29,FR
Châteaulin-Embranchement,8747406,29,FR
Quimper,8747409,29,FR
Rosporden,8747415,29,FR
Landerneau,8747423,29,FR
Morlaix,8747433,29,FR
Concarneau,8747438,29,FR
Roscoff,8747463,29,FR
Crozon-Morgat,8747476,29,FR
Camaret-sur-Mer,8747478,29,FR
Lorient,8747600,29,FR
Auray,8747620,29,FR
Quimperlé,8747631,29,FR
Quiberon,8747645,29,FR
Pontivy,8747655,29,FR
Vannes,8747660,29,FR
Dol de Bretagne,8747807,29,FR
Saint-Malo,8747810,29,FR
Dinan,8747816,29,FR
Dinard,8747823,29,FR
Pontorson-Mont-Saint-Michel,8747826,29,FR
Laval,8747840,29,FR
Mayenne,8747859,29,FR
Douarnenez-Tréboul,8747990,29,FR
Nantes,8748100,29,FR
Ancenis,8748119,29,FR
Sainte-Pazanne,8748122,29,FR
Pornic,8748128,29,FR
Clisson,8748144,29,FR
Saint-Nazaire,8748170,29,FR
Pornichet,8748174,29,FR
La Baule-Escoublac,8748175,29,FR
Le Pouliguen,8748176,29,FR
Batz sur Mer,8748177,29,FR
Le Croisic,8748178,29,FR
Savenay,8748183,29,FR
Angers-St-Laud,8748400,29,FR
Cholet,8748430,29,FR
La Possonnière,8748433,29,FR
La Rochelle-Ville,8748500,29,FR
Châtelaillon,8748511,29,FR
Rochefort,8748514,29,FR
Niort,8748530,29,FR
Saint-Maixent (Deux-Sèvres),8748549,29,FR
Fontenay-le-Comte,8748561,29,FR
La Roche-sur-Yon,8748601,29,FR
Les Sables d’Olonne,8748644,29,FR
Saint-Gilles-Croix-de-Vie,8748657,29,FR
Thouars,8748700,29,FR
Parthenay,8748717,29,FR
Bressuire,8748724,29,FR
Saumur,8748760,29,FR
Saintes,8749100,29,FR
Beillant,8749107,29,FR
Jonzac,8749114,29,FR
Saint Jean d’Angely,8749135,29,FR
Cognac,8749144,29,FR
Barbezieux,8749177,29,FR
Royan,8749180,29,FR
Mantes-la-Jolie,8751459,29,FR
Somport,8751797,29,FR
Orléans,8754300,29,FR
Les Aubrais-Orléans,8754301,29,FR
Salbris,8754316,29,FR
Etampes,8754513,29,FR
Châteaudun,8754575,29,FR
Paris-Austerlitz,8754700,29,FR
Ribeauvillé-Gare,8755214,29,FR
Tours,8757100,29,FR
Vendôme-Villiers-S/Loire,8757121,29,FR
Saint-Pierre-des-Corps,8757124,29,FR
Loches,8757147,29,FR
Chinon,8757168,29,FR
Langeais,8757182,29,FR
Blois-Chambord,8757400,29,FR
Amboise,8757434,29,FR
Vendôme,8757455,29,FR
Corbeil-Essonnes,8757497,29,FR
Loudun,8757508,29,FR
Chatellerault,8757514,29,FR
Montmorillon,8757548,29,FR
Vierzon Ville,8757600,29,FR
Romorantin,8757602,29,FR
Bourges,8757620,29,FR
Saint-Amand-Montrond,8757632,29,FR
Gièvres,8757687,29,FR
Bordeaux-Saint-Jean,8758100,29,FR
Bordeaux,8758101,33,FR
Pauillac,8758125,29,FR
Soulac-sur-Mer,8758137,29,FR
Pointe-de-Grave,8758139,29,FR
Facture-Biganos,8758247,29,FR
Ychoux,8758253,29,FR
Labouheyre,8758255,29,FR
Arcachon,8758266,29,FR
Langon,8758277,29,FR
Angoulême,8758300,29,FR
Ruffec (Charente),8758384,29,FR
Libourne,8758405,29,FR
Sainte Foy La Grande,8758419,29,FR
Bergerac,8758426,29,FR
Coutras,8758451,29,FR
Agen,8758600,29,FR
Monsempron-Libos,8758645,29,FR
Marmande,8758654,29,FR
Villeneuve-s/Lot,8758660,29,FR
Versailles-Chantier,8759181,29,FR
Limoges-Bénédictins,8759200,29,FR
Saint-Sulpice-Laurière,8759234,29,FR
Le Dorat,8759254,29,FR
Nexon,8759272,29,FR
Saint-Yrieix,8759282,29,FR
Brive-la-Gaillarde,8759400,29,FR
Seilhac,8759406,29,FR
Ussel,8759409,29,FR
Uzerche,8759420,29,FR
Meymac,8759427,29,FR
Souillac,8759433,29,FR
Tulle,8759449,29,FR
Saint-Denis-près-Martel,8759457,29,FR
Périgueux,8759500,29,FR
Meaux,8759501,29,FR
Mussidan,8759529,29,FR
Le Buisson,8759575,29,FR
Siorac-en-Périgord,8759576,29,FR
Sarlat,8759582,29,FR
Argenton-sur-Creuse,8759712,29,FR
Buzançais,8759737,29,FR
La Châtre,8759752,29,FR
Guéret,8759760,29,FR
Busseau-sur-Creuse,8759770,29,FR
Aubusson,8759782,29,FR
Felletin,8759784,29,FR
Saint-Palais,8761025,29,FR
Toulouse-Matabiau,8761100,29,FR
Boussens,8761109,29,FR
Saint-Gaudens,8761113,29,FR
Montrejeau-Gourdan-Polinan,8761115,29,FR
Luchon,8761123,29,FR
Montauban,8761124,29,FR
Pamiers,8761134,29,FR
Latour de Carol-Enveitg,8761148,29,FR
L’Hospitalet-près-l’Andorre,8761151,29,FR
Ax-les-Thermes,8761153,29,FR
Foix,8761161,29,FR
Saint-Girons,8761173,29,FR
Auch,8761174,29,FR
Moissac,8761188,29,FR
Castelsarrasin,8761189,29,FR
Cahors,8761300,29,FR
Roc-Amadour-Padirac,8761304,29,FR
Figeac,8761309,29,FR
Capdenac,8761310,29,FR
Gourdon,8761314,29,FR
Cransac,8761323,29,FR
Rodez,8761342,29,FR
Najac,8761346,29,FR
Viviez-Decazeville,8761366,29,FR
Villefranche-de-Rouergue,8761389,29,FR
Albi-Ville,8761500,29,FR
Castelnaudary,8761503,29,FR
Lézignan Corbières,8761511,29,FR
Tessonnières,8761524,29,FR
Gaillac,8761525,29,FR
Quillan,8761526,29,FR
Carcassonne,8761528,29,FR
Saint-Sulpice (Tarn),8761534,29,FR
Castres (Tarn),8761546,29,FR
Mazamet,8761554,29,FR
Carmaux,8761562,29,FR
Saint-Lary-Soulan,8761972,29,FR
Montluçon,8764100,29,FR
Eygurande-Merlines,8764124,29,FR
Laqueuille,8764127,29,FR
Commentry,8764141,29,FR
Volvic,8764142,29,FR
La Bourboule,8764146,29,FR
Le Mont-Dore,8764147,29,FR
Evaux-les-Bains,8764182,29,FR
Aurillac,8764500,29,FR
Viescamp-sous-Jalles,8764511,29,FR
Laroquebrou,8764513,29,FR
Mauriac,8764526,29,FR
Vic-sur-Cère,8764544,29,FR
Neussargues,8764550,29,FR
Bort-les-Orgues,8764570,29,FR
Tarbes,8767100,29,FR
Mont-de-Marsan,8767101,29,FR
Lannemezan,8767112,29,FR
Capvern,8767115,29,FR
Lourdes,8767133,29,FR
Bagnères-de-Bigorre,8767157,29,FR
Argelès-Gazost,8767174,29,FR
Pierrefitte-Nestalas,8767175,29,FR
Pau,8767200,29,FR
Coarraze-Nay,8767213,29,FR
Artix,8767221,29,FR
Orthez,8767225,29,FR
Puyôo,8767227,29,FR
Sauveterre-de-Béarn,8767245,29,FR
Mauléon,8767255,29,FR
Buzy-en-Béarn,8767263,29,FR
Oloron-Sainte-Marie,8767272,29,FR
Canfranc(fr),8767290,17,FR
Bayonne,8767300,29,FR
Morcenx,8767310,29,FR
Dax,8767320,29,FR
Saint-Vincent-de-Tyrosse,8767327,29,FR
Labenne,8767329,29,FR
Biarritz,8767340,29,FR
Guéthary,8767345,29,FR
Cambo-les-Bains,8767365,29,FR
Osses-Saint-Martin- d’Arrossa,8767370,29,FR
Saint-Jean-Pied-de-Port,8767372,29,FR
Saint-Etienne-de-Baigorry,8767377,29,FR
Hendaye,8767700,29,FR
Saint-Jean-de-Luz-Ciboure,8767712,29,FR
Hendaye(fr),8767790,17,FR
Fontainebleau-Avon,8768221,29,FR
Moret-Veneux-les-Sablons,8768227,29,FR
Montereau,8768230,29,FR
Sens,8768300,29,FR
Joigny,8768324,29,FR
Laroche-Migennes,8768326,29,FR
Saint-Florentin-Vergigny,8768331,29,FR
Auxerre-Saint-Gervais,8768357,29,FR
Cravant-Bazarnes,8768364,29,FR
Avallon,8768378,29,FR
Montargis,8768400,29,FR
Gien,8768429,29,FR
Malesherbes,8768441,29,FR
Paris-Gare-de-Lyon,8768600,29,FR
Le Creusot,8769400,29,FR
Le Creusot-Montceau-les Mines-Montc,8769410,29,FR
Etang,8769414,29,FR
Montchanin,8769430,29,FR
Saulieu,8769447,29,FR
Dracy-Saint-Loup,8769455,29,FR
Montceau-les-Mines,8769462,29,FR
Paray-le-Monial,8769468,29,FR
Digoin,8769469,29,FR
Nevers,8769600,29,FR
Cosne,8769614,29,FR
La Charité,8769619,29,FR
Pougues-les-Eaux,8769621,29,FR
Saincaize,8769626,29,FR
Moulins-sur-Allier,8769632,29,FR
Decize,8769648,29,FR
Cercy-la-Tour,8769649,29,FR
Remilly-Saint-Honoré,8769652,29,FR
Clamecy,8769680,29,FR
Dijon,8771304,29,FR
Les Laumes-Alésia,8771311,29,FR
Montbard,8771313,29,FR
Nuits-sous-Ravières,8771315,29,FR
Tonnerre,8771319,29,FR
Semur-en-Auxois,8771326,29,FR
Auxonne,8771334,29,FR
Dole-Ville,8771341,29,FR
Beaune,8771354,29,FR
Chagny,8771357,29,FR
Santenay les bains,8771359,29,FR
Saint-Jean-de-Losne,8771365,29,FR
Saint-Bonnet-en-Bresse,8771369,29,FR
Louhans,8771373,29,FR
Is-sur-Tille,8771385,29,FR
Andelot (Jura),8771510,29,FR
Frasne,8771513,29,FR
Champagnole,8771532,29,FR
Morez,8771544,29,FR
Vallorbe(fr),8771591,29,FR
Besançon,8771800,33,FR
Besançon-Mouillére,8771801,29,FR
Lons-le-Saunier,8771823,29,FR
Saint-Amour,8771829,29,FR
Orchamps (Jura),8771836,29,FR
Baume-les-Dames,8771846,29,FR
Saône,8771850,29,FR
Mamirolle,8771851,29,FR
L’Hôpital-du-Gros-Bois,8771852,29,FR
Etalans,8771853,29,FR
Le Valdahon,8771854,29,FR
Avoudrey,8771855,29,FR
Longemaison,8771856,29,FR
Gilley,8771857,29,FR
Morteau,8771861,29,FR
Mouchard,8771883,29,FR
Arc-et-Senans,8771884,29,FR
Salins-les-Bains,8771889,29,FR
Saint-Germain au Mont-d’Or,8772128,29,FR
Villefranche-sur-Saône,8772134,29,FR
Belleville-sur-Saône,8772135,29,FR
Lozanne,8772142,29,FR
L’Arbresle,8772143,29,FR
Tarare,8772147,29,FR
Lyon Perrache,8772202,29,FR
Oullins,8772220,29,FR
Givors-Ville,8772240,29,FR
Givors-Canal,8772243,29,FR
Chasse-sur-Rhône,8772256,29,FR
Vienne,8772258,29,FR
Le Péage-de-Roussillon,8772267,29,FR
Lyon Part Dieu,8772319,29,FR
Bourgoin-Jallieu,8772342,29,FR
Saint-André-le-Gaz,8772349,29,FR
Chalon-sur-Saône,8772500,29,FR
Cluny,8772534,29,FR
Mâcon-Ville,8772568,33,FR
Saint-Etienne-Châteaucreux,8772600,29,FR
Saint-Chamond,8772630,29,FR
Rive-de-Gier,8772633,29,FR
Montbrison,8772644,29,FR
Dunières,8772668,29,FR
Firminy,8772672,29,FR
Roanne,8772680,29,FR
Montrond-les-Bains,8772688,29,FR
Saint-Fons (Rhône),8772850,29,FR
Saint-Georges-d’Aurac,8773180,29,FR
Vichy,8773200,29,FR
Saint-Germain-des-Fossés,8773220,29,FR
Gannat,8773240,29,FR
Clermont-Ferrand,8773400,29,FR
Royat-Chamalières,8773403,29,FR
Riom-Chatel-Guyon,8773405,29,FR
Issoire,8773420,29,FR
Arvant,8773425,29,FR
Brioude,8773426,29,FR
Langeac,8773431,29,FR
Langogne,8773435,29,FR
Pont-de-Dore,8773445,29,FR
Thiers,8773447,29,FR
Ambert,8773457,29,FR
Sembadel,8773464,29,FR
Le Puy,8773469,29,FR
Chambéry-Challes-les-Eaux,8774100,29,FR
Culoz,8774107,29,FR
Aix-les-Bains-le-Revard,8774113,29,FR
Montmélian,8774118,29,FR
Saint-Pierre-d’Albigny,8774122,29,FR
Virieu-le-Grand-Belley,8774150,29,FR
Albertville,8774164,29,FR
Notre-Dame-de-Briançon,8774169,29,FR
Moutiers-Salins-Brides-les-Bains,8774172,29,FR
Aime-la-Plagne,8774176,29,FR
Landry,8774177,29,FR
Bourg-Saint-Maurice,8774179,29,FR
Modane,8774200,29,FR
Saint-Jean-de-Maurienne- Arvan,8774232,29,FR
Saint-Michel-de-Valloire,8774236,29,FR
Modane(fr),8774290,17,FR
Bourg-en-Bresse,8774300,29,FR
Nantua,8774341,29,FR
Oyonnax,8774353,29,FR
Saint-Claude,8774363,29,FR
Ambérieu,8774371,29,FR
Tenay-Hauteville,8774375,29,FR
Bellegarde (Ain),8774500,29,FR
Gex,8774527,29,FR
Annemasse,8774549,29,FR
Thonon-les-Bains,8774564,29,FR
Evian-les-Bains,8774567,29,FR
Seyssel-Corbonod,8774582,29,FR
Genève Eaux Vives,8774592,17,FR
Annecy,8774600,29,FR
Rumilly,8774614,29,FR
La Roche-sur-Foron,8774630,29,FR
Bonneville,8774633,29,FR
Marignier,8774634,29,FR
Cluses (Haute-Savoie),8774637,29,FR
Magland,8774641,29,FR
Sallanches-Combloux- Megève,8774643,29,FR
Saint-Gervais-les-Bains- le-Fayet,8774647,29,FR
Chedde,8774670,29,FR
Servoz,8774671,29,FR
Les Houches,8774674,29,FR
Les Bossons,8774676,29,FR
Les Pélerins,8774677,29,FR
Chamonix-Mont-Blanc,8774678,29,FR
Les Praz-de-Chamonix,8774682,29,FR
Les Tines,8774683,29,FR
Argentière,8774685,29,FR
Montroc-le-Planet,8774686,29,FR
Vallorcine,8774687,29,FR
Le Buet,8774688,29,FR
Grenoble,8774700,29,FR
Rives,8774724,29,FR
Voiron,8774728,29,FR
Moirans,8774732,29,FR
Grenoble U.Gieres,8774740,29,FR
Goncelin,8774747,29,FR
Pontcharra-sur-Bréda Allevard,8774749,29,FR
Jarrie-Vizille,8774753,29,FR
Marseille-Saint-Charles,8775100,29,FR
Mison,8775119,29,FR
Sisteron,8775120,29,FR
Manosque-Gréoux-les- Bains,8775132,29,FR
Pertuis,8775136,29,FR
Meyrargues,8775137,29,FR
Aix-en-Provence,8775140,29,FR
Digne,8775149,29,FR
L’Estaque,8775160,29,FR
Aubagne,8775175,29,FR
Cassis,8775177,29,FR
La Ciotat,8775178,29,FR
Miramas,8775300,29,FR
Istres,8775341,29,FR
Port-de-Bouc,8775345,29,FR
Arles,8775365,29,FR
Salon,8775376,29,FR
Toulon,8775500,29,FR
Saint-Cyr-les-Lecques- la-Cadière,8775521,29,FR
Bandol,8775522,29,FR
Ollioules-Sanary-s/Mer,8775523,29,FR
Les Arcs Draguignan,8775544,29,FR
Hyères,8775562,29,FR
Nice-Ville,8775605,29,FR
Nice Saint Augustin,8775625,29,FR
Villeneuve Loubet,8775630,29,FR
Cagnes-sur-Mer,8775632,29,FR
Cros de Cagnes,8775633,29,FR
Saint Laurent du Var,8775634,29,FR
Nice Riquier,8775635,29,FR
Beaulieu-sur-Mer,8775637,29,FR
Eze,8775638,29,FR
Cap-d’Ail,8775639,29,FR
Monaco-Monte-Carlo,8775640,29,FR
Cap-Martin-Roquebrune,8775646,29,FR
Carnolès,8775647,29,FR
Menton,8775648,29,FR
Menton Garavan,8775649,29,FR
Sospel,8775682,29,FR
Breil-sur-Roya,8775683,29,FR
Fontan Saorge,8775685,29,FR
Saint-Dalmas-de-Tende,8775686,29,FR
La Brigue,8775687,29,FR
Tende,8775688,29,FR
Vievola,8775689,29,FR
Ventimiglia(fr),8775690,17,IT
Ventimiglia(fr),8775690,17,IT
Piene (fr),8775697,17,FR
Piene(fr),8775697,17,FR
Limone-Confine,8775698,17,IT
Limone-Confine,8775698,17,IT
Fréjus,8775750,29,FR
Fréjus-St-Raphaël,8775751,29,FR
Saint-Raphaël-Valescure,8775752,29,FR
Boulouris-sur-mer,8775753,29,FR
Le Dramont,8775754,29,FR
Agay,8775755,29,FR
Anthéor Cap Roux,8775756,29,FR
Le Trayas,8775757,29,FR
Théoule sur mer,8775758,29,FR
Mandelieu la Napoule,8775759,29,FR
Cannes Bocca,8775761,29,FR
Cannes,8775762,29,FR
Golfe-Juan-Vallauris,8775764,29,FR
Juan-les-Pins,8775766,29,FR
Antibes,8775767,29,FR
Biot,8775769,29,FR
Les Verrières(fr),8775875,17,FR
Paris,8775890,33,FR
Saint-Rambert-d’Albon,8776110,29,FR
Livron,8776124,29,FR
Annonay,8776127,29,FR
Romans-Bourg-de-Péage,8776165,29,FR
Saint Marcellin Isere,8776171,29,FR
Die,8776184,29,FR
Gap,8776300,29,FR
Valence-TGV,8776302,29,FR
Aspres-sur-Buëch,8776325,29,FR
Veynes-Devoluy,8776330,29,FR
Embrun,8776346,29,FR
Montdauphin-Guillestre,8776350,29,FR
Briançon,8776360,29,FR
Pierrelatte,8776430,29,FR
Aubenas,8776475,29,FR
Avignon - Centre,8776500,33,FR
Orange,8776510,29,FR
Tarascon-s/Rhône,8776535,29,FR
Cavaillon,8776550,29,FR
Montpellier Saint-Roch,8777300,29,FR
Sète,8777320,29,FR
Lunel,8777340,29,FR
Frontignan,8777355,29,FR
Nîmes,8777500,29,FR
La Bastide-St-Laurent- les-Bains,8777517,29,FR
Villefort,8777519,29,FR
Genolhac,8777521,29,FR
Alès,8777528,29,FR
Le Grau-du-Roi,8777586,29,FR
Béziers,8778100,29,FR
Port-la-Nouvelle,8778106,29,FR
Narbonne,8778110,29,FR
Agde,8778127,29,FR
Bédarieux,8778160,29,FR
Millau,8778300,29,FR
Saint-Flour-Chaudes-Aigues,8778317,29,FR
Saint-Chély-d’Apcher,8778324,29,FR
Aumont Aubrac,8778326,29,FR
Le Monastier,8778330,29,FR
Séverac-le-Château,8778336,29,FR
Tournemire-Roquefort,8778345,29,FR
Saint-Affrique,8778348,29,FR
Mende,8778360,29,FR
Perpignan,8778400,29,FR
Rivesaltes,8778417,29,FR
Argelès-sur-Mer,8778423,29,FR
Collioure,8778425,29,FR
Port-Vendres-Ville,8778426,29,FR
Banyuls-sur-Mer,8778429,29,FR
Villefranche-Vernet-les- Bains,8778468,29,FR
Font-Romeu-Odeillo-Via,8778481,29,FR
Cerbère,8778500,29,FR
Port-Bou(fr),8778500,17,FR
Vallon-Pont-d’Arc,8792902,29,FR
Mâcon,87F0005,33,FR
Valence,87F0008,33,FR
Avignon,87F0011,33,FR
Any french stations,87F0012,33,FR
Lutterbach (Haut-Rhin),87G0027,29,FR
Brétigny,87G0058,29,FR
Châteauroux,87G0069,29,FR
Montélimar,87G0099,29,FR
Chartres,87G0101,29,FR
Châteaubriant,87G0104,29,FR
Pontoise,87G0113,29,FR
Melun,87G0114,29,FR
Valence Ville,87G0191,33,FR
Mulhouse Ville,87G0327,29,FR
Poitiers,87G0357,29,FR
Grand-Comble-Chateleu,87G0766,29,FR
Sainte-Marie-aux-Mines,87G0767,29,FR
Taize,87G0768,29,FR
Aire-sur-l Adour,87G0769,29,FR
Jeumont (fr),8800216,17,FR
Buda,8811148,29,BE
Vilvoorde,8811189,29,BE
Diegem,8811213,29,BE
Zaventem,8811221,29,BE
Nossegem,8811247,29,BE
Kortenberg,8811254,29,BE
Erps-Kwerps,8811262,29,BE
Veltem,8811270,29,BE
Herent,8811288,29,BE
Bruxelles-Luxembourg,8811304,29,BE
Germoir,8811403,29,BE
Groenendaal,8811445,29,BE
Hoeilaart,8811460,29,BE
La Hulpe,8811510,29,BE
Genval,8811528,29,BE
Rixensart,8811536,29,BE
Profondsart,8811544,29,BE
Ottignies,8811601,29,BE
Limal,8811635,29,BE
Louvain-La-Neuve-Université,8811676,29,BE
Bierges-Walibi,8811718,29,BE
Wavre,8811726,29,BE
Basse-Wavre,8811734,29,BE
Gastuche,8811742,29,BE
Archennes,8811759,29,BE
